Sujeto;Canal;Coeficiente;Condicion;Entropia Coeficiente;Entropia FFT;Entropia PSD
18;EEG Fp1;cD5;Relaxed;6.990686054589068;6.869025718886476;6.188444577226214
18;EEG Fp1;cD5;Stress;7.070698096579128;6.753161782486961;3.1071868727271377
18;EEG Fp1;cD4;Relaxed;6.3303177607905585;6.937090034781648;6.223252522929108
18;EEG Fp1;cD4;Stress;7.198886495703157;6.57106346102406;2.8883742554026886
18;EEG Fp1;cD3;Relaxed;6.4839479181981385;6.6395139943787695;6.420028321264411
18;EEG Fp1;cD3;Stress;6.970194217854482;6.136541288324237;2.790953347252247
18;EEG Fp1;cD2;Relaxed;5.631487672896247;6.471570284591995;6.011476194099778
18;EEG Fp1;cD2;Stress;6.712516376205884;5.9926500039352995;2.7822978154582256
18;EEG Fp1;cD1;Relaxed;2.2238289518562264;6.31559778805465;6.037206011301201
18;EEG Fp1;cD1;Stress;5.190849712391874;6.827569017632971;5.530207295185571
18;EEG Fp2;cA8;Relaxed;6.852915553217155;6.330399663270526;4.178453298987756
18;EEG Fp2;cA8;Stress;6.579847787852238;6.396572048758824;3.7420923037284943
18;EEG Fp2;cD8;Relaxed;6.564859005316298;6.52558648412084;5.858302540677965
18;EEG Fp2;cD8;Stress;6.809995660503211;6.502319461571228;4.814355352031281
18;EEG Fp2;cD7;Relaxed;7.053572620471922;7.147810524823223;6.006972410294301
18;EEG Fp2;cD7;Stress;6.818429313913288;6.703774671130994;4.050876733004263
18;EEG Fp2;cD6;Relaxed;7.149459106045503;7.008388835587532;6.42968035613136
18;EEG Fp2;cD6;Stress;7.037547949930934;6.763608847279942;4.284944750102904
18;EEG Fp2;cD5;Relaxed;7.037934058810382;6.772046448743972;6.172940701257224
18;EEG Fp2;cD5;Stress;6.981719557417961;6.955693712495509;3.181244008079308
18;EEG Fp2;cD4;Relaxed;6.853399743557886;6.891065960347973;6.239530549829183
18;EEG Fp2;cD4;Stress;6.972591275285274;6.580617577637784;3.0617016817346525
18;EEG Fp2;cD3;Relaxed;6.587750609168231;6.820508331524938;6.30077190277407
18;EEG Fp2;cD3;Stress;6.117949960320988;5.843934385313747;2.840213259644047
18;EEG Fp2;cD2;Relaxed;5.960685791615639;6.603634218990486;6.028507100902577
18;EEG Fp2;cD2;Stress;6.225400384087368;5.944279772563233;2.781517638601578
18;EEG Fp2;cD1;Relaxed;5.5686795767504105;5.575202653326715;6.018102186132905
18;EEG Fp2;cD1;Stress;3.799029712677428;6.791215544399903;6.046083895237066
18;EEG F3;cA8;Relaxed;6.8165287932037995;6.067370468369246;3.8040524945763283
18;EEG F3;cA8;Stress;7.130524248485536;6.03252733690749;4.619157613203834
18;EEG F3;cD8;Relaxed;6.891327145185069;6.573575816331918;6.039021012972303
18;EEG F3;cD8;Stress;6.872698323576559;6.467684093190111;4.154067330195499
18;EEG F3;cD7;Relaxed;7.054441608112977;7.1460182272502895;5.903398841310192
18;EEG F3;cD7;Stress;7.139993316034226;6.8054843630335595;4.34900302091519
18;EEG F3;cD6;Relaxed;6.882943154281257;7.129899535124573;6.213600488062157
18;EEG F3;cD6;Stress;7.21307309728939;6.941304560905602;3.5895182194105613
18;EEG F3;cD5;Relaxed;7.073532045343887;7.016034974330952;6.212322991656107
18;EEG F3;cD5;Stress;7.163380639445035;6.929430005831837;3.346586180875734
18;EEG F3;cD4;Relaxed;6.586591636315326;7.068931504329406;6.312475584978154
18;EEG F3;cD4;Stress;7.360580303472554;6.472977555712832;2.9049636300110993
18;EEG F3;cD3;Relaxed;6.306330965740372;6.769008393182927;6.210574445228334
18;EEG F3;cD3;Stress;7.024213109558804;6.192648936765246;2.850361739123374
18;EEG F3;cD2;Relaxed;5.687999414033483;6.521538059256478;6.063136073068227
18;EEG F3;cD2;Stress;6.638043636596785;6.130721139083398;2.7761159861795783
18;EEG F3;cD1;Relaxed;3.621920776297077;5.785527466239434;6.058561728372235
18;EEG F3;cD1;Stress;4.11310392965557;6.802332082368926;6.117551189414381
18;EEG F4;cA8;Relaxed;6.750068898732934;6.2043028248787895;3.765133607364927
18;EEG F4;cA8;Stress;6.7396979445678085;5.954057084546548;4.120467566600294
18;EEG F4;cD8;Relaxed;6.61367707319357;6.722342243611754;5.982138618763816
18;EEG F4;cD8;Stress;6.999256878486399;6.397543553737913;4.325753480353092
18;EEG F4;cD7;Relaxed;7.252680619748261;7.203937987684547;6.103021708942078
18;EEG F4;cD7;Stress;7.1051183218167875;6.831790333669416;4.404817330081949
18;EEG F4;cD6;Relaxed;6.92922366720104;7.329302470769855;6.389994964823114
18;EEG F4;cD6;Stress;7.254181400978283;7.016050221505534;4.074938423177675
18;EEG F4;cD5;Relaxed;7.017641343534175;7.035804500460048;6.433480549896267
18;EEG F4;cD5;Stress;7.2700910178349485;6.979941148278322;3.6031815672720806
18;EEG F4;cD4;Relaxed;6.684421772170742;6.941635538913069;6.077865798106133
18;EEG F4;cD4;Stress;7.189380754127808;6.435242763342103;3.252863611640664
18;EEG F4;cD3;Relaxed;5.87333353217043;6.765052690471885;6.444410081169268
18;EEG F4;cD3;Stress;6.8676413030648344;6.005642944747731;3.1336496296649003
18;EEG F4;cD2;Relaxed;5.930335665486707;6.126897018674985;6.229878514962234
18;EEG F4;cD2;Stress;6.106407995909445;5.868757139627049;2.8984641353028797
18;EEG F4;cD1;Relaxed;5.151384469655322;5.45130380595414;6.077091647175051
18;EEG F4;cD1;Stress;3.572745472683181;6.910761032523228;6.192244770991122
18;EEG F7;cA8;Relaxed;6.802870449974435;6.5072235987699845;3.4868596563371943
18;EEG F7;cA8;Stress;6.833198653703295;5.494942922483771;4.757549736446432
18;EEG F7;cD8;Relaxed;6.6856439323885795;6.3787122156546205;5.472424141197958
18;EEG F7;cD8;Stress;6.950230009815189;6.4437148526568535;4.429843097622544
18;EEG F7;cD7;Relaxed;6.548741812786736;6.891201150478267;5.556282755353078
18;EEG F7;cD7;Stress;7.154812604587846;6.676725656370536;3.7901265527108183
18;EEG F7;cD6;Relaxed;7.037602880681838;7.240681138712972;6.364839053987172
18;EEG F7;cD6;Stress;6.768749616961742;7.010869369622808;4.361911679058712
18;EEG F7;cD5;Relaxed;7.0867832395823855;6.834369021703259;6.313249735909238
18;EEG F7;cD5;Stress;6.387312600248271;6.96027132949706;3.298247859172478
18;EEG F7;cD4;Relaxed;5.914128742753669;7.28808460668619;6.3229017707761885
18;EEG F7;cD4;Stress;6.556439952267621;6.591704569818918;2.976102582071172
18;EEG F7;cD3;Relaxed;5.829019132639407;6.678542104263045;6.288093825073295
18;EEG F7;cD3;Stress;5.316056053671088;6.190105490469174;2.756779709436716
18;EEG F7;cD2;Relaxed;5.476306079083277;6.241287454085046;6.224026673860191
18;EEG F7;cD2;Stress;5.356124573740979;5.883921430361117;2.8864861768855947
18;EEG F7;cD1;Relaxed;1.5837303636534608;6.5061510505798585;5.902245472276261
18;EEG F7;cD1;Stress;3.391974597939129;6.603865096845419;5.900193824939128
18;EEG F8;cA8;Relaxed;6.771964575587696;5.978206157153441;3.6442343797688945
18;EEG F8;cA8;Stress;7.169538936683609;6.122252283571189;4.568156608028469
18;EEG F8;cD8;Relaxed;6.358598422341441;6.717567087342071;5.941744485170487
18;EEG F8;cD8;Stress;6.965802276993321;6.35205914340229;4.267730981336067
18;EEG F8;cD7;Relaxed;7.015154680464859;6.719132188295381;6.0481355425742
18;EEG F8;cD7;Stress;7.150703987765266;7.030600269965655;3.9789652417233827
18;EEG F8;cD6;Relaxed;7.013995765276931;7.30110847190352;6.288093825073294
18;EEG F8;cD6;Stress;7.377108542338572;6.78026120274653;3.7756716990553363
18;EEG F8;cD5;Relaxed;7.044535118665889;7.0790524597031625;6.234956205133192
18;EEG F8;cD5;Stress;7.027661423929276;6.63653224946092;3.0571651191183453
18;EEG F8;cD4;Relaxed;6.385975363783906;7.109349813311916;6.350109328949265
18;EEG F8;cD4;Stress;7.435295824633219;6.444531742038304;3.2012523247699174
18;EEG F8;cD3;Relaxed;6.1951914951440274;6.741845996259087;6.176740895022132
18;EEG F8;cD3;Stress;7.147079138627112;6.104011420142451;3.081773240459812
18;EEG F8;cD2;Relaxed;5.535013560774209;6.6147807219376675;6.282241983971255
18;EEG F8;cD2;Stress;6.7440139918906805;6.133434497131929;2.8837766398738274
18;EEG F8;cD1;Relaxed;2.1365248965973933;6.223892405912375;6.239530549829183
18;EEG F8;cD1;Stress;4.210545734232431;6.962676426055839;6.14748168951192
18;EEG T3;cA8;Relaxed;6.062706856549308;6.364726218648933;3.687029505958113
18;EEG T3;cA8;Stress;7.004978575277901;5.800879169407331;4.943428135926438
18;EEG T3;cD8;Relaxed;6.138879258105797;6.59795865419002;5.535863096137366
18;EEG T3;cD8;Stress;6.946914113145655;6.405006545989701;4.437811454602063
18;EEG T3;cD7;Relaxed;7.00130256742716;6.998931626204591;6.229878514962235
18;EEG T3;cD7;Stress;7.09293838314232;6.79907939159309;3.9307380145459763
18;EEG T3;cD6;Relaxed;6.891551684075035;7.135780744213527;6.4451842321003525
18;EEG T3;cD6;Stress;7.0593968688394;6.8995195383402095;3.662212440448259
18;EEG T3;cD5;Relaxed;6.990040830103904;7.083621222704815;6.367664852255392
18;EEG T3;cD5;Stress;7.135986847222098;6.766433300620245;3.379948285919104
18;EEG T3;cD4;Relaxed;6.09958847274028;7.15108681688336;6.181315239718122
18;EEG T3;cD4;Stress;7.146122317771269;6.480532982712861;3.003865352309488
18;EEG T3;cD3;Relaxed;5.2767998706051875;6.782221953516534;6.112673743809028
18;EEG T3;cD3;Stress;6.923803560879618;6.175368114825094;2.767043543197705
18;EEG T3;cD2;Relaxed;4.479843351201307;6.451766850696578;5.785040701123055
18;EEG T3;cD2;Stress;6.396491060670236;5.837847769797449;2.8567548815992287
18;EEG T3;cD1;Relaxed;2.759211554661058;6.078484363354409;5.496519143379848
18;EEG T3;cD1;Stress;4.7837073252247695;6.833397697692789;6.152359135117273
18;EEG T4;cA8;Relaxed;6.605423095888314;6.310194548020596;4.068871086144607
18;EEG T4;cA8;Stress;6.868143914988616;5.818629291696347;4.385218903065021
18;EEG T4;cD8;Relaxed;6.702682201637005;6.579053190585248;5.743141118715739
18;EEG T4;cD8;Stress;6.984209889805079;6.589524156959143;4.824317540389502
18;EEG T4;cD7;Relaxed;7.136293764772132;7.063185612203599;5.9829698684922885
18;EEG T4;cD7;Stress;6.989752851633071;6.919496229412911;4.111851460187219
18;EEG T4;cD6;Relaxed;6.886026103940569;7.3178388135478745;6.282241983971252
18;EEG T4;cD6;Stress;7.111796815776433;6.781429456236472;3.847130797484816
18;EEG T4;cD5;Relaxed;6.8469998173222795;7.1115876998947485;6.35898721288513
18;EEG T4;cD5;Stress;7.181408728933096;6.785636341692436;2.959444467186433
18;EEG T4;cD4;Relaxed;6.561588973980913;7.058479445783206;6.3229017707761885
18;EEG T4;cD4;Stress;7.1808260681698;6.4633723834435095;2.9791896500853783
18;EEG T4;cD3;Relaxed;6.273265516930829;6.839502980201702;6.225304170266243
18;EEG T4;cD3;Stress;6.423318738652302;6.117854199029099;2.7640743858043435
18;EEG T4;cD2;Relaxed;5.985623344261667;6.607734807343436;6.1236032750820275
18;EEG T4;cD2;Stress;5.7717744071483015;5.8447443913848804;2.7401473256646747
18;EEG T4;cD1;Relaxed;3.685322161461717;5.862428498003712;6.0796143445339075
18;EEG T4;cD1;Stress;4.802705445476092;6.958237863694592;5.8567082398659736
18;EEG C3;cA8;Relaxed;6.478686332883713;6.239355794847784;3.896044831178472
18;EEG C3;cA8;Stress;7.106925879947734;5.865631789528008;4.798976707750681
18;EEG C3;cD8;Relaxed;6.585472823172756;6.585111746869742;5.849914901765038
18;EEG C3;cD8;Stress;6.970818863214378;6.43893969638717;4.146446804307352
18;EEG C3;cD7;Relaxed;7.057589829269392;7.099895324908101;6.13910715105102
18;EEG C3;cD7;Stress;7.0086011478133505;6.856379688690188;3.95487198882487
18;EEG C3;cD6;Relaxed;6.946364639948474;7.048227067232012;6.395846805925156
18;EEG C3;cD6;Stress;7.086873585098493;6.868449675581271;3.882795795764189
18;EEG C3;cD5;Relaxed;6.987256800189767;7.254262379792777;6.0903436312413035
18;EEG C3;cD5;Stress;7.226971473597242;6.449356901903936;3.5327258498528344
18;EEG C3;cD4;Relaxed;6.705214838755683;6.943558737068897;6.077091647175051
18;EEG C3;cD4;Stress;7.223773990410278;5.924801891867787;3.463951942642726
18;EEG C3;cD3;Relaxed;6.120618489533376;6.915129131107289;6.164062817321358
18;EEG C3;cD3;Stress;6.783103803884877;5.809823160024118;2.9998553733412354
18;EEG C3;cD2;Relaxed;5.564034399829428;5.425754343581703;6.037206011301201
18;EEG C3;cD2;Stress;5.701982061147081;6.198876213387909;2.8389694161659054
18;EEG C3;cD1;Relaxed;1.8961256609063557;5.538986924762286;5.831731302567274
18;EEG C3;cD1;Stress;5.280920999813551;7.043188945289717;6.075814150768999
18;EEG C4;cA8;Relaxed;6.6221279826902935;6.212647867187859;3.950738481191835
18;EEG C4;cA8;Stress;6.73391175731177;6.205473495594874;4.386298030925591
18;EEG C4;cD8;Relaxed;6.75797857858201;6.647789294070154;5.744250735050294
18;EEG C4;cD8;Stress;6.623359786465297;6.401905112682753;4.58335733640903
18;EEG C4;cD7;Relaxed;7.1365142790656595;7.126420023292425;6.226078321197326
18;EEG C4;cD7;Stress;6.605824060571235;6.865337479823688;4.103100431249396
18;EEG C4;cD6;Relaxed;6.943425749342232;7.281123316791769;6.279416185703035
18;EEG C4;cD6;Stress;6.929814607448707;6.859495465603443;3.518013598048521
18;EEG C4;cD5;Relaxed;6.880245225183094;7.186774969825556;6.226078321197326
18;EEG C4;cD5;Stress;7.205086672323306;6.657908550688974;3.245759270443599
18;EEG C4;cD4;Relaxed;6.750450219343512;7.031644663823481;6.3030237946768075
18;EEG C4;cD4;Stress;7.207310063900183;6.686019347358219;2.897383757523038
18;EEG C4;cD3;Relaxed;6.524345370718857;6.786256852982216;6.396620956856241
18;EEG C4;cD3;Stress;7.07220449058979;6.180847800002061;2.9114293510265004
18;EEG C4;cD2;Relaxed;6.172819498487312;6.649184258123146;6.192244770991124
18;EEG C4;cD2;Stress;6.571154071417231;6.019749180093526;2.805701244275638
18;EEG C4;cD1;Relaxed;2.742262943636928;5.989823181108433;6.105847507210296
18;EEG C4;cD1;Stress;4.791737887407034;7.051077825478942;6.119299735842153
18;EEG T5;cA8;Relaxed;5.140491966790394;6.441678383513834;3.4325354413414253
18;EEG T5;cA8;Stress;5.2054614889118085;6.046841159308248;3.340353617201339
18;EEG T5;cD8;Relaxed;6.177024295029568;6.453409475525621;5.660808790557772
18;EEG T5;cD8;Stress;5.513589733826407;6.541534824748066;4.572930214940073
18;EEG T5;cD7;Relaxed;6.9711943741064655;6.9524526287014;6.371465046020299
18;EEG T5;cD7;Stress;5.5869429821462635;6.99397058664833;3.665040127669837
18;EEG T5;cD6;Relaxed;6.71746381737418;7.258605614045457;6.497547701109372
18;EEG T5;cD6;Stress;6.030807776413253;7.092255783470397;3.8606659368623872
18;EEG T5;cD5;Relaxed;6.817477164703311;6.9676364505452355;6.392046612160248
18;EEG T5;cD5;Stress;6.96339174893911;6.597231016558187;3.3012739020063013
18;EEG T5;cD4;Relaxed;5.752058966651329;7.04924008682103;6.256311922204226
18;EEG T5;cD4;Stress;6.309622277180187;6.6794330335173715;2.966845069919659
18;EEG T5;cD3;Relaxed;5.557320125175184;6.937306929659337;6.383168728224383
18;EEG T5;cD3;Stress;6.802475415087935;6.202706764449106;2.6985876226058925
18;EEG T5;cD2;Relaxed;5.288729256920789;6.24094757464671;6.198096612093167
18;EEG T5;cD2;Stress;6.717117055104441;5.784074320334052;2.809731281380817
18;EEG T5;cD1;Relaxed;4.827049325107505;5.1857667255700255;6.093369674075126
18;EEG T5;cD1;Stress;4.315366214875761;6.877336317120737;4.7753132329949075
18;EEG T6;cA8;Relaxed;6.703017820593001;6.328323668120242;4.4051451139945
18;EEG T6;cA8;Stress;6.970221890667875;5.89062739044795;4.67705032068351
18;EEG T6;cD8;Relaxed;6.991300469044903;6.396751880832458;5.587585563160183
18;EEG T6;cD8;Stress;6.9459213041464265;6.493884964340352;4.13127484184765
18;EEG T6;cD7;Relaxed;6.951533737732323;7.149399986560744;6.12720322428133
18;EEG T6;cD7;Stress;7.091760247819848;6.6414156971452405;3.834139048988648
18;EEG T6;cD6;Relaxed;6.798205590919289;7.341176106595862;6.284293631308387
18;EEG T6;cD6;Stress;6.747532343434045;6.788631627646389;4.427073050934344
18;EEG T6;cD5;Relaxed;6.862590924298342;6.788489901247861;5.831855429939394
18;EEG T6;cD5;Stress;6.691322986547247;6.640239156428474;3.078886399166685
18;EEG T6;cD4;Relaxed;6.677562158046626;6.872149621770324;6.333831302049187
18;EEG T6;cD4;Stress;6.982117014135591;6.552346125967496;2.7605636047932127
18;EEG T6;cD3;Relaxed;5.9484882277731845;6.693322048340493;6.408324639060326
18;EEG T6;cD3;Stress;6.019853772858856;6.406864223785489;2.882829863163089
18;EEG T6;cD2;Relaxed;5.543017681733746;4.843934673078876;6.101273162514304
18;EEG T6;cD2;Stress;5.397943301415808;5.876638346066903;2.956809022550619
18;EEG T6;cD1;Relaxed;3.0358894149514706;4.718258221188772;5.776363061752795
18;EEG T6;cD1;Stress;3.5912187776903477;6.739213735003808;5.652511027538098
18;EEG P3;cA8;Relaxed;6.7166315969969625;6.098590481244446;4.196338193148165
18;EEG P3;cA8;Stress;7.085956519496147;6.136472045828085;4.3894489640292145
18;EEG P3;cD8;Relaxed;7.055725896504267;6.654745229812257;5.677584068383627
18;EEG P3;cD8;Stress;6.842787570019909;6.4548880370143955;4.156154937114218
18;EEG P3;cD7;Relaxed;7.106938547071129;6.9834936146412705;6.340457294082315
18;EEG P3;cD7;Stress;7.054133725673723;6.928727602257542;4.032838301362658
18;EEG P3;cD6;Relaxed;6.750540751851898;7.038503045330313;6.241582197166318
18;EEG P3;cD6;Stress;7.15551168948405;6.8516215098058115;3.6688503621287682
18;EEG P3;cD5;Relaxed;7.029763801105263;7.161168919689185;6.350109328949264
18;EEG P3;cD5;Stress;7.156583114996289;6.579591760674754;3.4542465874553265
18;EEG P3;cD4;Relaxed;6.5686478106737685;6.9365819225353;6.200922410361384
18;EEG P3;cD4;Stress;7.096832242729859;6.3807025636545385;2.9408037619548018
18;EEG P3;cD3;Relaxed;6.227123479690308;6.841937532966353;6.321153224348416
18;EEG P3;cD3;Stress;6.5874796406273886;6.214195467072113;2.852601592564282
18;EEG P3;cD2;Relaxed;5.771319341611939;5.532791320961587;6.1892187281573
18;EEG P3;cD2;Stress;5.777716279178392;6.009700433444963;2.8908449469344113
18;EEG P3;cD1;Relaxed;1.6749575294467456;5.726602641655986;5.749458604489077
18;EEG P3;cD1;Stress;4.607604001265438;7.000249442471403;6.0033724610949974
18;EEG P4;cA8;Relaxed;6.751164951037791;6.319928696896632;4.273642858843172
18;EEG P4;cA8;Stress;6.877298391075257;5.991560120983403;4.322602547249469
18;EEG P4;cD8;Relaxed;6.890562438868401;6.539354045275646;5.763966707392708
18;EEG P4;cD8;Stress;6.893851368949148;6.370188263501937;4.503996191241609
18;EEG P4;cD7;Relaxed;7.146168547214378;7.056223728817654;6.209800294297249
18;EEG P4;cD7;Stress;6.906452259667686;6.936043561753552;3.8607010518923617
18;EEG P4;cD6;Relaxed;6.82111765672009;7.2136117506547075;6.375265239785207
18;EEG P4;cD6;Stress;6.946943427802172;6.866433317407995;3.7082993570065295
18;EEG P4;cD5;Relaxed;6.950650191413824;6.914574602249445;6.346309135184358
18;EEG P4;cD5;Stress;6.9805750076611846;7.012521536441801;2.8692426054186524
18;EEG P4;cD4;Relaxed;6.7128270591953525;6.855299462751217;6.398672604193377
18;EEG P4;cD4;Stress;7.27070810669774;6.512669955593243;2.876468926437395
18;EEG P4;cD3;Relaxed;6.5019364804955915;6.813051698209407;6.239530549829183
18;EEG P4;cD3;Stress;7.0410089856427;6.216321728589404;2.9543544308493668
18;EEG P4;cD2;Relaxed;6.271006632300225;6.6491020407685575;6.225304170266242
18;EEG P4;cD2;Stress;6.487337710706344;6.003839416872231;2.7799800892888045
18;EEG P4;cD1;Relaxed;2.3389292222384266;6.04504025874225;6.265963957071176
18;EEG P4;cD1;Stress;4.651476380409232;6.919676158647544;5.951008992085979
18;EEG O1;cA8;Relaxed;6.061757818454224;6.617710646107841;3.9518480975263905
18;EEG O1;cA8;Stress;6.757970913881845;6.096609320075196;4.2634241417482395
18;EEG O1;cD8;Relaxed;6.116482758846102;6.4213684839417695;5.539090807864625
18;EEG O1;cD8;Stress;6.8859671146723525;6.4820095619991625;4.182532375759729
18;EEG O1;cD7;Relaxed;7.185835054053519;6.762503008199246;6.079917445443268
18;EEG O1;cD7;Stress;7.18555054082703;6.4824179783373825;3.923961879233226
18;EEG O1;cD6;Relaxed;6.733806908155935;7.211402501808153;6.35898721288513
18;EEG O1;cD6;Stress;7.129046258311161;6.323827177623986;4.394418442996711
18;EEG O1;cD5;Relaxed;6.7993294222422405;6.6721433943536015;5.799770426160963
18;EEG O1;cD5;Stress;6.864973448228401;6.661951502186712;3.254685235891727
18;EEG O1;cD4;Relaxed;6.675984643158851;6.847746828666915;6.260112115969135
18;EEG O1;cD4;Stress;6.992035981511647;6.478660161309032;2.835433429287579
18;EEG O1;cD3;Relaxed;6.568610972117705;6.767638819611107;6.315301383246374
18;EEG O1;cD3;Stress;6.908510445681573;6.1078760974182185;2.897123918791391
18;EEG O1;cD2;Relaxed;6.329182175946609;6.405976453952678;6.099221515177169
18;EEG O1;cD2;Stress;6.187521647275851;5.859267884355106;2.7309361783563024
18;EEG O1;cD1;Relaxed;2.1009990643656136;6.266288993189827;6.108099399113037
18;EEG O1;cD1;Stress;4.059345521696567;6.821363085278179;5.960460782387323
18;EEG O2;cA8;Relaxed;7.0194148030289;6.362260822780744;3.9652620280608972
18;EEG O2;cA8;Stress;6.641964995926616;5.62782653033062;4.6690490020446465
18;EEG O2;cD8;Relaxed;6.9501929470544495;6.306808498317878;5.710025007700782
18;EEG O2;cD8;Stress;6.779966173605106;6.574496470166446;4.267809594172742
18;EEG O2;cD7;Relaxed;6.956196229307932;6.806029074436384;6.122829124150943
18;EEG O2;cD7;Stress;7.062921694864855;6.803639230548902;3.9379810829807247
18;EEG O2;cD6;Relaxed;6.644519120428089;7.156004053114967;6.441384038335444
18;EEG O2;cD6;Stress;7.071553831616505;6.9493817434874625;4.287245644934293
18;EEG O2;cD5;Relaxed;6.990080194099763;6.517730917244377;5.880618949749109
18;EEG O2;cD5;Stress;6.879981392976435;6.743386612491561;3.186110444461509
18;EEG O2;cD4;Relaxed;6.553829327617432;6.846500028569369;6.307397894807196
18;EEG O2;cD4;Stress;7.047615199949399;6.419418523625705;3.0029503867327314
18;EEG O2;cD3;Relaxed;6.600653754105612;6.673670305223735;6.375265239785206
18;EEG O2;cD3;Stress;6.96031938194966;6.121752798110846;2.894450174808331
18;EEG O2;cD2;Relaxed;6.415798562404788;6.648187456197736;6.167863011086266
18;EEG O2;cD2;Stress;6.757012688072984;5.831810506892387;2.840779788224204
18;EEG O2;cD1;Relaxed;2.660302631341919;5.99104963528223;6.138906906485415
18;EEG O2;cD1;Stress;4.354733446972309;6.8150872844878085;5.706243824872044
18;EEG Fz;cA8;Relaxed;6.761117074649698;6.417424526584807;3.8578816992587273
18;EEG Fz;cA8;Stress;6.840456657013941;6.080336837044934;4.492350352127437
18;EEG Fz;cD8;Relaxed;6.917477165190747;6.639912704493522;6.0000235129242245
18;EEG Fz;cD8;Stress;6.859701753057577;6.327207852811751;4.469655196085771
18;EEG Fz;cD7;Relaxed;7.199058514762371;7.166537135743654;6.003372461094997
18;EEG Fz;cD7;Stress;7.004405703814632;6.873534283825334;4.410704543132535
18;EEG Fz;cD6;Relaxed;6.9874786837510285;7.36061703547528;6.43933239099831
18;EEG Fz;cD6;Stress;6.890884421000075;6.867880776947533;3.898771191479274
18;EEG Fz;cD5;Relaxed;7.015663033312032;7.131993234072953;6.119299735842153
18;EEG Fz;cD5;Stress;7.1750512893022185;7.031158146499281;3.2975757903689646
18;EEG Fz;cD4;Relaxed;6.761603687643273;6.79394782734404;6.265963957071177
18;EEG Fz;cD4;Stress;6.9649255383397195;6.14810358874971;3.4292406564238074
18;EEG Fz;cD3;Relaxed;5.641137483088452;6.7243462514361045;6.272589949104304
18;EEG Fz;cD3;Stress;6.7113618800153745;6.1363730360075435;2.895887836257631
18;EEG Fz;cD2;Relaxed;5.773618302081256;6.267693662518684;6.077865798106134
18;EEG Fz;cD2;Stress;6.590060616079591;5.882522674217585;2.7478650475186965
18;EEG Fz;cD1;Relaxed;3.205565376387587;5.692148862230581;6.235730356064276
18;EEG Fz;cD1;Stress;5.243631534869529;6.669229802417291;5.668339275444814
18;EEG Cz;cA8;Relaxed;6.5448237866035495;5.802305957521524;3.857994194268255
18;EEG Cz;cA8;Stress;7.1043299621339635;5.669643562477465;4.988982196705437
18;EEG Cz;cD8;Relaxed;6.807124761350613;6.697959405753652;5.678950213454895
18;EEG Cz;cD8;Stress;7.05387080045139;6.483632433817338;4.359481951904841
18;EEG Cz;cD7;Relaxed;7.018905766236731;7.084784194979393;6.296197558078077
18;EEG Cz;cD7;Stress;7.07679534376755;7.0281120207152465;4.0565058925967055
18;EEG Cz;cD6;Relaxed;6.711289754382694;7.220847906311796;6.2687897553393945
18;EEG Cz;cD6;Stress;7.008963749928524;6.676072930472065;3.473290002017417
18;EEG Cz;cD5;Relaxed;6.904760059940713;7.338918235948427;6.464488301834254
18;EEG Cz;cD5;Stress;7.151051120096814;6.776496617982148;3.3785895993387687
18;EEG Cz;cD4;Relaxed;6.784814598626847;7.063688747460321;6.195070569259343
18;EEG Cz;cD4;Stress;7.218124785831194;6.526945062515426;2.8058229143876674
18;EEG Cz;cD3;Relaxed;6.641812039780319;6.723337528179105;6.386968921989292
18;EEG Cz;cD3;Stress;7.218495269919825;6.234496513898456;2.8401053449962856
18;EEG Cz;cD2;Relaxed;6.277928797289458;6.646421265115597;6.233678708727141
18;EEG Cz;cD2;Stress;6.971050243658164;6.076127456154555;2.6736189102684746
18;EEG Cz;cD1;Relaxed;2.5708139451371754;6.01303224897445;6.088795329379134
18;EEG Cz;cD1;Stress;5.284350469816779;6.914717517407123;5.992442929821996
18;EEG Pz;cA8;Relaxed;6.860682924868346;6.0062725325796755;4.350575727995142
18;EEG Pz;cA8;Stress;6.8428520604844465;6.024432311479977;4.20225254384063
18;EEG Pz;cD8;Relaxed;7.021648435777397;6.504500241043647;5.977801290702003
18;EEG Pz;cD8;Stress;6.892450625193723;6.510051740818457;4.27898070192888
18;EEG Pz;cD7;Relaxed;7.163276442533704;7.028709567029795;6.297745859940246
18;EEG Pz;cD7;Stress;6.982145798609672;6.901925436755446;4.239051526291056
18;EEG Pz;cD6;Relaxed;6.767412552091998;7.1721321469989;6.231930162299368
18;EEG Pz;cD6;Stress;6.993126284853666;6.972636874334703;3.8162232381598873
18;EEG Pz;cD5;Relaxed;6.918731806412876;7.192086573889163;6.081665991871042
18;EEG Pz;cD5;Stress;7.208112076799874;6.706919210529807;3.44807536127482
18;EEG Pz;cD4;Relaxed;6.918274683638071;6.869196397898677;6.270538301767168
18;EEG Pz;cD4;Stress;7.118325287391253;6.5910055230524245;2.867394751272826
18;EEG Pz;cD3;Relaxed;6.736037408818891;6.782687926411699;6.365613204918256
18;EEG Pz;cD3;Stress;7.179469334603686;6.039875453072101;2.838511492603173
18;EEG Pz;cD2;Relaxed;6.248042429170214;6.5742454588372;6.142907344815928
18;EEG Pz;cD2;Stress;6.9663254880842995;5.908957956276933;2.808478240525548
18;EEG Pz;cD1;Relaxed;1.8918842317763145;6.239538626597873;5.854185542507117
